date,symbol,open,high,low,close,volume
2019-05-16 02:00:00+00:00,BINANCE:BTCUSDT,8169.08,8320.0,7705.0,7866.59,69630.513996
2019-05-17 02:00:00+00:00,BINANCE:BTCUSDT,7868.67,7925.0,6913.0,7355.26,88752.008159
2019-05-18 02:00:00+00:00,BINANCE:BTCUSDT,7355.28,7458.0,7156.61,7257.45,37054.944779
2019-05-19 02:00:00+00:00,BINANCE:BTCUSDT,7257.32,8275.09,7243.08,8148.48,65577.442058
2019-05-20 02:00:00+00:00,BINANCE:BTCUSDT,8147.94,8156.03,7553.0,7938.15,65859.208564
2019-05-21 02:00:00+00:00,BINANCE:BTCUSDT,7937.16,8042.32,7771.0,7904.87,52301.752247
2019-05-22 02:00:00+00:00,BINANCE:BTCUSDT,7904.48,8016.0,7465.0,7628.43,49136.994589
2019-05-23 02:00:00+00:00,BINANCE:BTCUSDT,7627.8,7940.98,7461.0,7851.51,49648.184701
2019-05-24 02:00:00+00:00,BINANCE:BTCUSDT,7849.95,8130.0,7766.0,7964.87,46664.785325
2019-05-25 02:00:00+00:00,BINANCE:BTCUSDT,7964.52,8091.8,7908.34,8025.41,28414.328817
2019-05-26 02:00:00+00:00,BINANCE:BTCUSDT,8023.0,8740.0,7833.42,8614.43,49652.144567
2019-05-27 02:00:00+00:00,BINANCE:BTCUSDT,8612.54,8908.32,8589.0,8756.32,51886.768793
2019-05-28 02:00:00+00:00,BINANCE:BTCUSDT,8752.52,8798.49,8510.63,8715.64,31470.551534
2019-05-29 02:00:00+00:00,BINANCE:BTCUSDT,8716.87,8750.0,8406.6,8645.68,33880.865922
2019-05-30 02:00:00+00:00,BINANCE:BTCUSDT,8646.5,9074.26,8005.0,8269.54,70379.998521
2019-05-31 02:00:00+00:00,BINANCE:BTCUSDT,8267.1,8594.0,8108.5,8555.0,44727.49162
2019-06-01 02:00:00+00:00,BINANCE:BTCUSDT,8555.0,8626.0,8442.36,8544.07,31868.234157
2019-06-02 02:00:00+00:00,BINANCE:BTCUSDT,8545.1,8814.78,8524.0,8725.98,27835.133265
2019-06-03 02:00:00+00:00,BINANCE:BTCUSDT,8726.0,8800.95,8080.8,8115.82,45692.965104
2019-06-04 02:00:00+00:00,BINANCE:BTCUSDT,8115.66,8115.66,7481.02,7687.03,74143.948941
2019-06-05 02:00:00+00:00,BINANCE:BTCUSDT,7687.04,7896.7,7572.78,7776.5,48679.656455
2019-06-06 02:00:00+00:00,BINANCE:BTCUSDT,7778.08,7868.13,7444.58,7786.7,36624.118747
2019-06-07 02:00:00+00:00,BINANCE:BTCUSDT,7787.57,8100.0,7737.49,7980.53,33942.225658
2019-06-08 02:00:00+00:00,BINANCE:BTCUSDT,7978.94,8044.65,7751.0,7893.62,22657.329634
2019-06-09 02:00:00+00:00,BINANCE:BTCUSDT,7895.28,7935.0,7506.66,7628.13,31568.465157
2019-06-10 02:00:00+00:00,BINANCE:BTCUSDT,7627.57,8020.0,7511.0,7982.75,36756.078468
2019-06-11 02:00:00+00:00,BINANCE:BTCUSDT,7981.0,8010.0,7692.23,7884.9,30334.999427
2019-06-12 02:00:00+00:00,BINANCE:BTCUSDT,7884.9,8200.0,7788.99,8127.64,41597.082622
2019-06-13 02:00:00+00:00,BINANCE:BTCUSDT,8127.64,8309.82,8010.03,8218.54,30467.764341
2019-06-14 02:00:00+00:00,BINANCE:BTCUSDT,8216.44,8684.41,8144.32,8650.0,39835.246255
2019-06-15 02:00:00+00:00,BINANCE:BTCUSDT,8650.88,8864.99,8567.63,8808.7,31791.636039
2019-06-16 02:00:00+00:00,BINANCE:BTCUSDT,8810.77,9333.0,8760.0,8953.33,63289.251219
2019-06-17 02:00:00+00:00,BINANCE:BTCUSDT,8953.0,9444.0,8950.0,9313.96,47895.485374
2019-06-18 02:00:00+00:00,BINANCE:BTCUSDT,9312.13,9336.36,8950.0,9081.55,51554.569401
2019-06-19 02:00:00+00:00,BINANCE:BTCUSDT,9081.97,9304.0,8960.0,9255.49,32147.706495
2019-06-20 02:00:00+00:00,BINANCE:BTCUSDT,9253.76,9590.0,9175.2,9517.12,34556.053982
2019-06-21 02:00:00+00:00,BINANCE:BTCUSDT,9518.06,10174.99,9518.06,10159.86,50484.415892
2019-06-22 02:00:00+00:00,BINANCE:BTCUSDT,10159.86,11160.0,9921.72,10729.5,104169.447976
2019-06-23 02:00:00+00:00,BINANCE:BTCUSDT,10729.0,11392.64,10555.18,10906.07,57445.323945
2019-06-24 02:00:00+00:00,BINANCE:BTCUSDT,10905.95,11143.63,10620.8,11056.59,43101.045285
2019-06-25 02:00:00+00:00,BINANCE:BTCUSDT,11056.59,11850.0,11026.0,11820.86,61276.686648
2019-06-26 02:00:00+00:00,BINANCE:BTCUSDT,11821.28,13970.0,11741.0,13093.8,155930.147386
2019-06-27 02:00:00+00:00,BINANCE:BTCUSDT,13098.38,13478.04,10525.1,11329.99,173894.820889
2019-06-28 02:00:00+00:00,BINANCE:BTCUSDT,11329.99,12480.0,10982.88,12400.63,95795.203964
2019-06-29 02:00:00+00:00,BINANCE:BTCUSDT,12407.06,12441.54,11475.02,11903.13,69642.074157
2019-06-30 02:00:00+00:00,BINANCE:BTCUSDT,11903.13,12180.0,10766.03,10854.1,84512.530443
2019-07-01 02:00:00+00:00,BINANCE:BTCUSDT,10854.1,11282.28,10030.0,10624.93,90962.268271
2019-07-02 02:00:00+00:00,BINANCE:BTCUSDT,10624.9,10938.75,9727.0,10842.85,109561.038728
2019-07-03 02:00:00+00:00,BINANCE:BTCUSDT,10844.98,11991.89,10841.04,11940.0,96815.90029
2019-07-04 02:00:00+00:00,BINANCE:BTCUSDT,11940.0,12000.0,11055.0,11145.67,66512.221892
2019-07-05 02:00:00+00:00,BINANCE:BTCUSDT,11145.67,11406.83,10796.44,10970.73,63534.350582
2019-07-06 02:00:00+00:00,BINANCE:BTCUSDT,10982.41,11665.0,10964.51,11256.49,51469.496331
2019-07-07 02:00:00+00:00,BINANCE:BTCUSDT,11256.45,11538.0,11094.37,11406.24,38884.795599
2019-07-08 02:00:00+00:00,BINANCE:BTCUSDT,11410.0,12338.03,11220.0,12238.6,52182.367215
2019-07-09 02:00:00+00:00,BINANCE:BTCUSDT,12238.6,12794.73,12068.0,12543.41,78442.130343
2019-07-10 02:00:00+00:00,BINANCE:BTCUSDT,12548.51,13147.08,11569.0,12108.37,109246.044997
2019-07-11 02:00:00+00:00,BINANCE:BTCUSDT,12108.11,12111.73,11000.0,11342.89,87506.461058
2019-07-12 02:00:00+00:00,BINANCE:BTCUSDT,11342.88,11885.0,11073.0,11757.22,56321.858281
2019-07-13 02:00:00+00:00,BINANCE:BTCUSDT,11757.22,11799.98,10830.0,11355.76,54245.594548
2019-07-14 02:00:00+00:00,BINANCE:BTCUSDT,11355.78,11452.0,10103.0,10174.18,72517.579236
2019-07-15 02:00:00+00:00,BINANCE:BTCUSDT,10174.18,11100.0,9860.0,10838.72,81922.426332
2019-07-16 02:00:00+00:00,BINANCE:BTCUSDT,10833.78,11028.0,9350.01,9439.59,97219.443413
2019-07-17 02:00:00+00:00,BINANCE:BTCUSDT,9430.17,9957.0,9060.0,9667.92,84942.672717
2019-07-18 02:00:00+00:00,BINANCE:BTCUSDT,9668.86,10788.0,9252.0,10627.16,80283.310252
2019-07-19 02:00:00+00:00,BINANCE:BTCUSDT,10628.64,10769.71,10121.84,10504.29,56546.932133
2019-07-20 02:00:00+00:00,BINANCE:BTCUSDT,10505.78,11068.99,10350.0,10740.23,47331.899848
2019-07-21 02:00:00+00:00,BINANCE:BTCUSDT,10740.27,10817.9,10288.0,10589.45,38834.287935
2019-07-22 02:00:00+00:00,BINANCE:BTCUSDT,10590.15,10683.16,10100.0,10340.31,40467.954839
2019-07-23 02:00:00+00:00,BINANCE:BTCUSDT,10343.08,10343.97,9822.0,9864.91,47624.37071
2019-07-24 02:00:00+00:00,BINANCE:BTCUSDT,9864.78,9937.0,9525.0,9763.28,43475.380377
2019-07-25 02:00:00+00:00,BINANCE:BTCUSDT,9763.4,10175.0,9720.03,9879.87,37873.354728
2019-07-26 02:00:00+00:00,BINANCE:BTCUSDT,9882.15,9889.98,9637.0,9824.0,27167.463217
2019-07-27 02:00:00+00:00,BINANCE:BTCUSDT,9824.0,10188.66,9333.0,9476.52,43809.778301
2019-07-28 02:00:00+00:00,BINANCE:BTCUSDT,9478.92,9594.99,9165.0,9541.54,29401.022937
2019-07-29 02:00:00+00:00,BINANCE:BTCUSDT,9541.54,9729.0,9395.0,9507.64,29021.937411
2019-07-30 02:00:00+00:00,BINANCE:BTCUSDT,9509.07,9714.28,9402.0,9574.21,32536.368834
2019-07-31 02:00:00+00:00,BINANCE:BTCUSDT,9575.0,10109.8,9555.0,10080.53,39515.35456
2019-08-01 02:00:00+00:00,BINANCE:BTCUSDT,10080.53,10467.86,9863.46,10374.99,41727.637028
2019-08-02 02:00:00+00:00,BINANCE:BTCUSDT,10375.0,10670.0,10281.35,10523.75,42990.444221
2019-08-03 02:00:00+00:00,BINANCE:BTCUSDT,10523.75,10904.77,10497.93,10816.86,33802.318824
2019-08-04 02:00:00+00:00,BINANCE:BTCUSDT,10816.86,11040.0,10552.0,10929.23,39924.745141
2019-08-05 02:00:00+00:00,BINANCE:BTCUSDT,10929.99,11937.52,10927.8,11828.8,65153.673713
2019-08-06 02:00:00+00:00,BINANCE:BTCUSDT,11830.0,12330.7,11226.7,11481.69,76705.389875
2019-08-07 02:00:00+00:00,BINANCE:BTCUSDT,11481.69,12141.17,11382.84,11975.03,69173.390353
2019-08-08 02:00:00+00:00,BINANCE:BTCUSDT,11975.04,12060.0,11521.0,11999.77,51207.257174
2019-08-09 02:00:00+00:00,BINANCE:BTCUSDT,11994.17,12045.68,11700.0,11879.99,39427.152588
2019-08-10 02:00:00+00:00,BINANCE:BTCUSDT,11879.98,11985.0,11270.0,11309.31,42633.087048
2019-08-11 02:00:00+00:00,BINANCE:BTCUSDT,11309.24,11600.0,11112.11,11549.97,26772.90691
2019-08-12 02:00:00+00:00,BINANCE:BTCUSDT,11539.08,11577.89,11235.32,11396.08,17568.227075
2019-08-13 02:00:00+00:00,BINANCE:BTCUSDT,11398.35,11456.16,10788.45,10892.71,33234.72968
2019-08-14 02:00:00+00:00,BINANCE:BTCUSDT,10893.36,10897.48,9928.1,10050.37,54451.847499
2019-08-15 02:00:00+00:00,BINANCE:BTCUSDT,10055.16,10460.0,9911.0,10293.93,38174.45112
2019-08-16 02:00:00+00:00,BINANCE:BTCUSDT,10296.77,10536.03,9750.0,10331.54,51758.142918
2019-08-17 02:00:00+00:00,BINANCE:BTCUSDT,10331.15,10465.14,10000.0,10216.02,29000.581201
2019-08-18 02:00:00+00:00,BINANCE:BTCUSDT,10216.05,10500.0,10080.0,10306.78,24085.395172
2019-08-19 02:00:00+00:00,BINANCE:BTCUSDT,10306.17,10930.0,10258.6,10915.54,37243.319217
2019-08-20 02:00:00+00:00,BINANCE:BTCUSDT,10914.73,10949.96,10560.0,10760.51,32298.288761
2019-08-21 02:00:00+00:00,BINANCE:BTCUSDT,10760.51,10804.13,9858.0,10142.57,47355.719282
2019-08-22 02:00:00+00:00,BINANCE:BTCUSDT,10140.82,10242.0,9762.0,10099.88,34059.642738
2019-08-23 02:00:00+00:00,BINANCE:BTCUSDT,10099.9,10445.0,10019.79,10389.55,27550.336173
2019-08-24 02:00:00+00:00,BINANCE:BTCUSDT,10388.16,10419.42,9890.0,10134.35,27692.456844
2019-08-25 02:00:00+00:00,BINANCE:BTCUSDT,10134.61,10333.0,9906.97,10142.69,26271.657398
2019-08-26 02:00:00+00:00,BINANCE:BTCUSDT,10142.69,10604.0,10137.93,10372.25,41687.511599
2019-08-27 02:00:00+00:00,BINANCE:BTCUSDT,10373.6,10391.08,10051.08,10185.05,28402.775383
2019-08-28 02:00:00+00:00,BINANCE:BTCUSDT,10185.69,10299.0,9601.01,9721.0,42110.555375
2019-08-29 02:00:00+00:00,BINANCE:BTCUSDT,9721.0,9724.0,9320.0,9498.44,35532.69491
2019-08-30 02:00:00+00:00,BINANCE:BTCUSDT,9499.01,9696.0,9350.41,9584.54,26834.318104
2019-08-31 02:00:00+00:00,BINANCE:BTCUSDT,9582.76,9684.51,9420.75,9587.47,17130.290074
2019-09-01 02:00:00+00:00,BINANCE:BTCUSDT,9588.74,9830.0,9520.0,9724.98,19545.404843
2019-09-02 02:00:00+00:00,BINANCE:BTCUSDT,9723.59,10450.0,9712.5,10340.0,44740.248093
2019-09-03 02:00:00+00:00,BINANCE:BTCUSDT,10340.0,10773.0,10272.0,10615.28,47998.376781
2019-09-04 02:00:00+00:00,BINANCE:BTCUSDT,10611.85,10799.0,10369.89,10567.02,43943.889026
2019-09-05 02:00:00+00:00,BINANCE:BTCUSDT,10565.92,10900.0,10450.0,10564.49,33970.960639
2019-09-06 02:00:00+00:00,BINANCE:BTCUSDT,10563.13,10905.87,10150.0,10298.73,58799.640959
2019-09-07 02:00:00+00:00,BINANCE:BTCUSDT,10298.71,10558.0,10288.57,10455.88,27637.877392
2019-09-08 02:00:00+00:00,BINANCE:BTCUSDT,10455.9,10592.5,10208.0,10381.18,23984.672018
2019-09-09 02:00:00+00:00,BINANCE:BTCUSDT,10381.24,10480.0,10068.5,10303.12,39835.727608
2019-09-10 02:00:00+00:00,BINANCE:BTCUSDT,10302.58,10384.99,9953.0,10098.15,28915.412225
2019-09-11 02:00:00+00:00,BINANCE:BTCUSDT,10098.19,10293.0,9880.0,10158.33,31953.824562
2019-09-12 02:00:00+00:00,BINANCE:BTCUSDT,10158.75,10448.81,10040.0,10415.01,34511.162755
2019-09-13 02:00:00+00:00,BINANCE:BTCUSDT,10415.01,10439.0,10153.0,10342.06,30280.339776
2019-09-14 02:00:00+00:00,BINANCE:BTCUSDT,10344.13,10419.99,10222.33,10335.02,23621.533519
2019-09-15 02:00:00+00:00,BINANCE:BTCUSDT,10332.81,10360.0,10252.15,10302.01,18047.654013
2019-09-16 02:00:00+00:00,BINANCE:BTCUSDT,10303.34,10355.0,10078.0,10251.31,28971.401657
2019-09-17 02:00:00+00:00,BINANCE:BTCUSDT,10249.68,10275.0,10128.01,10187.82,22914.324563
2019-09-18 02:00:00+00:00,BINANCE:BTCUSDT,10187.48,10258.02,10100.0,10156.99,24250.249303
2019-09-19 02:00:00+00:00,BINANCE:BTCUSDT,10156.41,10325.0,9653.0,10244.29,44826.282579
2019-09-20 02:00:00+00:00,BINANCE:BTCUSDT,10243.7,10281.0,10061.39,10168.59,25088.491069
2019-09-21 02:00:00+00:00,BINANCE:BTCUSDT,10167.92,10176.7,9900.0,9986.39,20544.175196
2019-09-22 02:00:00+00:00,BINANCE:BTCUSDT,9985.15,10089.0,9853.97,10028.87,22049.275256
2019-09-23 02:00:00+00:00,BINANCE:BTCUSDT,10028.05,10049.99,9615.77,9702.25,31937.232356
2019-09-24 02:00:00+00:00,BINANCE:BTCUSDT,9702.2,9794.99,7800.0,8493.14,94007.345203
2019-09-25 02:00:00+00:00,BINANCE:BTCUSDT,8497.55,8730.0,8215.64,8430.05,60783.892258
2019-09-26 02:00:00+00:00,BINANCE:BTCUSDT,8430.05,8465.99,7750.0,8063.73,67930.853749
2019-09-27 02:00:00+00:00,BINANCE:BTCUSDT,8063.49,8265.0,7852.15,8177.91,43882.924625
2019-09-28 02:00:00+00:00,BINANCE:BTCUSDT,8177.47,8315.0,8001.09,8198.81,34473.605165
2019-09-29 02:00:00+00:00,BINANCE:BTCUSDT,8199.38,8229.13,7890.0,8043.82,31544.211388
2019-09-30 02:00:00+00:00,BINANCE:BTCUSDT,8043.04,8337.26,7710.0,8289.34,55865.48726
2019-10-01 02:00:00+00:00,BINANCE:BTCUSDT,8289.97,8500.0,8173.05,8292.44,43472.418091
2019-10-02 02:00:00+00:00,BINANCE:BTCUSDT,8292.67,8373.91,8151.22,8359.94,26243.386644
2019-10-03 02:00:00+00:00,BINANCE:BTCUSDT,8360.0,8393.0,8060.0,8223.96,30488.284058
2019-10-04 02:00:00+00:00,BINANCE:BTCUSDT,8224.43,8232.41,8005.0,8137.13,26476.330404
2019-10-05 02:00:00+00:00,BINANCE:BTCUSDT,8137.09,8183.41,8012.98,8126.19,21907.615564
2019-10-06 02:00:00+00:00,BINANCE:BTCUSDT,8127.55,8153.87,7785.0,7854.25,34676.104049
2019-10-07 02:00:00+00:00,BINANCE:BTCUSDT,7855.3,8299.92,7762.0,8190.09,52202.072297
2019-10-08 02:00:00+00:00,BINANCE:BTCUSDT,8190.82,8325.0,8088.75,8168.39,35452.657423
2019-10-09 02:00:00+00:00,BINANCE:BTCUSDT,8170.79,8670.0,8115.0,8560.74,55038.704378
2019-10-10 02:00:00+00:00,BINANCE:BTCUSDT,8562.15,8644.0,8414.52,8558.03,39137.946167
2019-10-11 02:00:00+00:00,BINANCE:BTCUSDT,8557.82,8779.51,8212.38,8258.5,50405.284418
2019-10-12 02:00:00+00:00,BINANCE:BTCUSDT,8257.95,8400.0,8250.0,8300.09,21339.334098
2019-10-13 02:00:00+00:00,BINANCE:BTCUSDT,8301.98,8451.37,8160.0,8275.01,27840.739953
2019-10-14 02:00:00+00:00,BINANCE:BTCUSDT,8275.24,8388.85,8203.0,8348.2,29810.663253
2019-10-15 02:00:00+00:00,BINANCE:BTCUSDT,8346.86,8403.0,8090.0,8159.29,32773.062476
2019-10-16 02:00:00+00:00,BINANCE:BTCUSDT,8159.3,8181.16,7917.0,7991.74,34733.593966
2019-10-17 02:00:00+00:00,BINANCE:BTCUSDT,7995.02,8124.92,7929.03,8070.58,29656.949158
2019-10-18 02:00:00+00:00,BINANCE:BTCUSDT,8070.71,8115.0,7816.01,7947.01,31353.181416
2019-10-19 02:00:00+00:00,BINANCE:BTCUSDT,7946.89,8098.1,7866.92,7948.01,26627.889388
2019-10-20 02:00:00+00:00,BINANCE:BTCUSDT,7949.87,8297.0,7870.0,8223.35,34286.452654
2019-10-21 02:00:00+00:00,BINANCE:BTCUSDT,8223.35,8333.0,8142.03,8197.27,30448.679539
2019-10-22 02:00:00+00:00,BINANCE:BTCUSDT,8197.28,8297.99,8000.0,8020.0,34651.828663
2019-10-23 02:00:00+00:00,BINANCE:BTCUSDT,8020.06,8047.59,7300.0,7466.62,63897.457098
2019-10-24 02:00:00+00:00,BINANCE:BTCUSDT,7468.47,7503.68,7337.99,7412.41,32714.383265
2019-10-25 02:00:00+00:00,BINANCE:BTCUSDT,7412.41,8799.0,7361.0,8655.02,90748.218174
2019-10-26 02:00:00+00:00,BINANCE:BTCUSDT,8655.88,10370.0,8470.38,9230.0,162588.585413
2019-10-27 02:00:00+00:00,BINANCE:BTCUSDT,9230.0,9794.98,9074.34,9529.93,93833.541604
2019-10-28 01:00:00+00:00,BINANCE:BTCUSDT,9528.23,9902.1,9160.0,9205.14,80174.217323
2019-10-29 01:00:00+00:00,BINANCE:BTCUSDT,9204.45,9550.0,9072.0,9407.62,64158.462446
2019-10-30 01:00:00+00:00,BINANCE:BTCUSDT,9407.62,9409.84,9001.01,9154.72,55241.786434
2019-10-31 01:00:00+00:00,BINANCE:BTCUSDT,9154.02,9405.0,8913.0,9140.85,54376.024902
2019-11-01 01:00:00+00:00,BINANCE:BTCUSDT,9140.86,9279.0,9030.0,9231.61,43594.814115
2019-11-02 01:00:00+00:00,BINANCE:BTCUSDT,9231.4,9373.74,9186.21,9289.52,28923.060828
2019-11-03 01:00:00+00:00,BINANCE:BTCUSDT,9289.85,9362.57,9066.14,9194.71,27894.378279
2019-11-04 01:00:00+00:00,BINANCE:BTCUSDT,9196.46,9513.68,9115.84,9393.35,45894.456277
2019-11-05 01:00:00+00:00,BINANCE:BTCUSDT,9392.4,9454.95,9175.76,9308.66,45935.873665
2019-11-06 01:00:00+00:00,BINANCE:BTCUSDT,9307.73,9440.91,9250.01,9339.05,37336.170372
2019-11-07 01:00:00+00:00,BINANCE:BTCUSDT,9339.16,9375.0,9101.0,9216.2,39117.470853
2019-11-08 01:00:00+00:00,BINANCE:BTCUSDT,9214.0,9261.0,8696.0,8773.73,62107.289243
2019-11-09 01:00:00+00:00,BINANCE:BTCUSDT,8773.74,8880.0,8724.88,8809.41,29469.481405
2019-11-10 01:00:00+00:00,BINANCE:BTCUSDT,8809.18,9147.19,8750.0,9039.47,34422.029797
2019-11-11 01:00:00+00:00,BINANCE:BTCUSDT,9040.16,9072.32,8618.68,8733.27,44888.053545
2019-11-12 01:00:00+00:00,BINANCE:BTCUSDT,8733.36,8888.0,8567.6,8821.94,40366.629471
2019-11-13 01:00:00+00:00,BINANCE:BTCUSDT,8821.91,8844.99,8702.0,8777.12,26810.116918
2019-11-14 01:00:00+00:00,BINANCE:BTCUSDT,8777.54,8800.0,8582.6,8646.68,33468.468961
2019-11-15 01:00:00+00:00,BINANCE:BTCUSDT,8646.38,8790.0,8400.0,8471.73,46087.417751
2019-11-16 01:00:00+00:00,BINANCE:BTCUSDT,8471.62,8543.0,8400.0,8491.02,20902.299752
2019-11-17 01:00:00+00:00,BINANCE:BTCUSDT,8490.74,8635.0,8350.68,8502.4,27009.037082
2019-11-18 01:00:00+00:00,BINANCE:BTCUSDT,8502.87,8503.52,8060.0,8187.17,43017.69094
2019-11-19 01:00:00+00:00,BINANCE:BTCUSDT,8186.5,8218.63,8003.0,8133.64,43556.061025
2019-11-20 01:00:00+00:00,BINANCE:BTCUSDT,8133.83,8264.29,8038.4,8098.01,32466.23098
2019-11-21 01:00:00+00:00,BINANCE:BTCUSDT,8098.56,8134.73,7500.0,7627.74,58418.780261
2019-11-22 01:00:00+00:00,BINANCE:BTCUSDT,7627.79,7750.0,6790.0,7268.23,126603.140259
2019-11-23 01:00:00+00:00,BINANCE:BTCUSDT,7268.23,7344.48,7080.01,7311.57,50449.894755
2019-11-24 01:00:00+00:00,BINANCE:BTCUSDT,7311.1,7330.39,6861.0,6903.28,67890.206483
2019-11-25 01:00:00+00:00,BINANCE:BTCUSDT,6900.23,7377.69,6515.0,7109.57,119645.735197
2019-11-26 01:00:00+00:00,BINANCE:BTCUSDT,7109.99,7340.0,7017.48,7156.14,65722.39769
2019-11-27 01:00:00+00:00,BINANCE:BTCUSDT,7154.75,7655.0,6840.0,7508.52,92452.87349
2019-11-28 01:00:00+00:00,BINANCE:BTCUSDT,7507.9,7643.0,7360.0,7419.49,56933.981109
2019-11-29 01:00:00+00:00,BINANCE:BTCUSDT,7418.52,7850.0,7362.3,7739.68,60745.300873
2019-11-30 01:00:00+00:00,BINANCE:BTCUSDT,7740.99,7810.0,7441.0,7541.89,46989.433619
2019-12-01 01:00:00+00:00,BINANCE:BTCUSDT,7540.63,7541.85,7210.0,7390.89,60769.342313
2019-12-02 01:00:00+00:00,BINANCE:BTCUSDT,7391.5,7420.56,7151.1,7294.28,46330.25604
2019-12-03 01:00:00+00:00,BINANCE:BTCUSDT,7294.42,7400.0,7241.35,7292.71,33149.477487
2019-12-04 01:00:00+00:00,BINANCE:BTCUSDT,7292.71,7750.0,7067.0,7194.32,83147.149142
2019-12-05 01:00:00+00:00,BINANCE:BTCUSDT,7194.59,7485.0,7150.0,7389.0,59306.678855
2019-12-06 01:00:00+00:00,BINANCE:BTCUSDT,7389.0,7590.03,7305.0,7527.47,48189.087944
2019-12-07 01:00:00+00:00,BINANCE:BTCUSDT,7527.8,7619.62,7470.16,7488.21,31498.684173
2019-12-08 01:00:00+00:00,BINANCE:BTCUSDT,7487.31,7564.0,7374.86,7510.11,29856.897631
2019-12-09 01:00:00+00:00,BINANCE:BTCUSDT,7510.11,7650.0,7273.0,7338.64,46621.887493
2019-12-10 01:00:00+00:00,BINANCE:BTCUSDT,7338.64,7407.6,7157.1,7224.13,49723.76214
2019-12-11 01:00:00+00:00,BINANCE:BTCUSDT,7224.15,7275.5,7125.66,7210.0,30093.091944
2019-12-12 01:00:00+00:00,BINANCE:BTCUSDT,7210.0,7295.0,7080.3,7198.08,42288.600932
2019-12-13 01:00:00+00:00,BINANCE:BTCUSDT,7197.76,7309.05,7190.76,7258.48,27609.873795
2019-12-14 01:00:00+00:00,BINANCE:BTCUSDT,7257.37,7271.77,7012.0,7064.05,29561.985967
2019-12-15 01:00:00+00:00,BINANCE:BTCUSDT,7064.14,7200.3,7008.35,7118.59,26395.778137
2019-12-16 01:00:00+00:00,BINANCE:BTCUSDT,7119.6,7150.0,6836.0,6891.72,43863.993059
2019-12-17 01:00:00+00:00,BINANCE:BTCUSDT,6891.44,6942.21,6560.0,6623.82,53865.069929
2019-12-18 01:00:00+00:00,BINANCE:BTCUSDT,6623.84,7440.0,6435.0,7277.83,95636.651251
2019-12-19 01:00:00+00:00,BINANCE:BTCUSDT,7277.83,7380.0,7038.31,7150.3,55509.049075
2019-12-20 01:00:00+00:00,BINANCE:BTCUSDT,7151.31,7220.0,7079.5,7187.83,32132.069205
2019-12-21 01:00:00+00:00,BINANCE:BTCUSDT,7188.01,7190.58,7105.0,7132.75,19467.174028
2019-12-22 01:00:00+00:00,BINANCE:BTCUSDT,7131.59,7518.54,7122.47,7501.44,39137.45515
2019-12-23 01:00:00+00:00,BINANCE:BTCUSDT,7500.71,7695.38,7265.84,7317.09,68051.997203
2019-12-24 01:00:00+00:00,BINANCE:BTCUSDT,7317.3,7436.68,7157.04,7255.77,43629.494188
2019-12-25 01:00:00+00:00,BINANCE:BTCUSDT,7255.77,7271.77,7128.86,7204.63,27492.044323
2019-12-26 01:00:00+00:00,BINANCE:BTCUSDT,7205.01,7435.0,7157.12,7202.0,36259.761076
2019-12-27 01:00:00+00:00,BINANCE:BTCUSDT,7202.0,7275.86,7076.42,7254.74,33642.701861
2019-12-28 01:00:00+00:00,BINANCE:BTCUSDT,7254.77,7365.01,7238.67,7316.14,26848.982199
2019-12-29 01:00:00+00:00,BINANCE:BTCUSDT,7315.36,7528.45,7288.0,7388.24,31387.106085
2019-12-30 01:00:00+00:00,BINANCE:BTCUSDT,7388.43,7408.24,7220.0,7246.0,29605.911782
2019-12-31 01:00:00+00:00,BINANCE:BTCUSDT,7246.0,7320.0,7145.01,7195.23,25954.453533
2020-01-01 01:00:00+00:00,BINANCE:BTCUSDT,7195.24,7255.0,7175.15,7200.85,16792.388165
2020-01-02 01:00:00+00:00,BINANCE:BTCUSDT,7200.77,7212.5,6924.74,6965.71,31951.483932
2020-01-03 01:00:00+00:00,BINANCE:BTCUSDT,6965.49,7405.0,6871.04,7344.96,68428.500451
2020-01-04 01:00:00+00:00,BINANCE:BTCUSDT,7345.0,7404.0,7272.21,7354.11,29987.974977
2020-01-05 01:00:00+00:00,BINANCE:BTCUSDT,7354.19,7495.0,7318.0,7358.75,38331.085604
2020-01-06 01:00:00+00:00,BINANCE:BTCUSDT,7357.64,7795.34,7346.76,7758.0,54635.695316
2020-01-07 01:00:00+00:00,BINANCE:BTCUSDT,7758.9,8207.68,7723.71,8145.28,91171.684661
2020-01-08 01:00:00+00:00,BINANCE:BTCUSDT,8145.92,8455.0,7870.0,8055.98,112622.64264
2020-01-09 01:00:00+00:00,BINANCE:BTCUSDT,8054.72,8055.96,7750.0,7817.76,64239.51983
2020-01-10 01:00:00+00:00,BINANCE:BTCUSDT,7817.74,8199.0,7672.0,8197.02,82406.777448
2020-01-11 01:00:00+00:00,BINANCE:BTCUSDT,8198.86,8286.34,8003.16,8020.01,54810.032667
2020-01-12 01:00:00+00:00,BINANCE:BTCUSDT,8020.01,8197.0,7960.0,8184.98,38131.494336
2020-01-13 01:00:00+00:00,BINANCE:BTCUSDT,8184.97,8196.0,8055.89,8110.34,31159.755683
2020-01-14 01:00:00+00:00,BINANCE:BTCUSDT,8110.34,8880.0,8105.54,8810.01,120399.126742
2020-01-15 01:00:00+00:00,BINANCE:BTCUSDT,8814.64,8916.48,8564.0,8821.41,84816.297606
